pref;uptime;ax;ay;az;gx;gy;gz;mx;my;mz;pressure;altitude;tempreature;simulation;one;two;three;four;five;six;seven;eight
DAT;338222; 0.058; 0.052; 1.106; 14.490; 0.105; -12.880; -0.958; 0.215; -2.768; 998.092; 30.803; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;338266; 0.052; 0.054; 0.999; 13.895; 0.945; -14.420; -0.958; 0.215; -2.768; 998.051; 31.117; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;338332; 0.056; 0.061; 1.028; 10.640; 4.165; -15.645; -0.951; 0.207; -2.775; 998.106; 30.788; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;338376; 0.032; 0.068; 1.019; 8.155; 6.125; -17.290; -0.951; 0.207; -2.775; 998.106; 30.680; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;338442; 0.064; 0.069; 1.030; 3.850; 8.435; -18.830; -0.945; 0.197; -2.775; 998.124; 30.533; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;338530; 0.045; 0.071; 1.046; 0.245; 8.190; -19.495; -0.935; 0.200; -2.779; 998.261; 29.386; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;338576; 0.047; 0.071; 1.059; -0.945; 8.260; -20.615; -0.935; 0.200; -2.779; 998.248; 29.452; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;338664; 0.053; 0.074; 1.018; 1.085; 4.515; -20.300; -0.930; 0.204; -2.762; 998.238; 29.558; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;338730; -0.352; -1.118; 0.944; 4.235; 1.610; -21.385; -0.915; 0.207; -2.753; 998.281; 29.286; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;338774; 0.061; 0.082; 1.031; 6.755; -0.840; -22.085; -0.915; 0.207; -2.753; 998.281; 29.200; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;338862; 0.053; 0.084; 0.998; 13.125; -3.465; -23.205; -0.920; 0.199; -2.768; 998.299; 29.050; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;338906; 0.054; 0.082; 1.003; 16.345; -4.340; -23.800; -0.920; 0.199; -2.768; 998.311; 28.953; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;338972; 0.053; 0.089; 1.010; 18.725; -3.500; -24.535; -0.923; 0.193; -2.775; 998.392; 28.431; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;339060; 0.051; 0.088; 1.013; 19.985; -0.035; -25.305; -0.929; 0.177; -2.771; 998.360; 28.462; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;339104; 0.039; 0.093; 0.983; 19.320; 2.380; -27.055; -0.929; 0.177; -2.771; 998.360; 28.524; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;339214; 0.037; 0.080; 0.899; 14.595; 6.860; -29.295; -0.918; 0.150; -2.778; 998.360; 28.521; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;339260; 0.039; 0.077; 0.912; 11.200; 8.225; -32.130; -0.918; 0.150; -2.778; 998.360; 28.532; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;339304; 0.038; 0.077; 0.914; 7.455; 9.310; -31.395; -0.918; 0.150; -2.778; 998.544; 27.076; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;339394; 0.037; 0.099; 0.876; 0.840; 11.725; -35.000; -0.911; 0.149; -2.774; 998.495; 27.364; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;339438; 0.029; 0.101; 0.935; -0.910; 12.460; -33.810; -0.895; 0.150; -2.784; 998.495; 27.387; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;339504; 0.034; 0.093; 0.976; -3.010; 13.090; -27.125; -0.895; 0.150; -2.784; 998.560; 26.851; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;339592; 0.048; 0.072; 0.972; -5.355; 12.565; -35.210; -0.887; 0.148; -2.770; 998.517; 27.206; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;339636; 0.045; 0.082; 0.994; -6.335; 12.285; -35.105; -0.871; 0.159; -2.777; 998.565; 26.828; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;339746; -0.490; -0.593; 0.775; -3.010; 12.985; -35.210; -0.854; 0.172; -2.758; 998.705; 25.639; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;339792; 0.046; 0.081; 1.082; -1.960; 12.145; -34.370; -0.854; 0.172; -2.758; 998.746; 25.295; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;339836; 0.028; 0.108; 1.124; 0.560; 12.285; -34.650; -0.851; 0.178; -2.772; 998.746; 25.273; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;339926; 0.035; 0.109; 1.094; 5.705; 12.950; -32.690; -0.842; 0.186; -2.773; 998.843; 24.621; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;339970; 0.030; 0.105; 1.106; 7.560; 12.250; -32.305; -0.842; 0.186; -2.773; 998.843; 24.465; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;340038; 0.022; 0.108; 1.104; 8.225; 9.695; -32.375; -0.834; 0.185; -2.761; 998.913; 23.900; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;340104; 0.049; 0.105; 1.077; 7.840; 5.285; -32.340; -0.834; 0.185; -2.761; 999.009; 23.254; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;340170; 0.020; 0.104; 1.019; 5.565; -0.595; -31.045; -0.824; 0.185; -2.770; 998.936; 23.516; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;340236; 0.011; 0.107; 0.971; 2.135; -6.405; -31.185; -0.824; 0.191; -2.761; 998.936; 23.665; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;340280; 0.020; 0.102; 0.980; -0.875; -10.220; -30.450; -0.824; 0.191; -2.761; 998.988; 23.257; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;340346; 0.025; 0.121; 1.022; -7.140; -16.905; -30.590; -0.835; 0.196; -2.763; 998.908; 23.737; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;340412; -0.013; 0.249; 0.984; -10.675; -19.635; -31.815; -0.849; 0.209; -2.759; 999.002; 23.305; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;340456; -0.007; 0.122; 0.961; -11.795; -21.000; -31.640; -0.849; 0.209; -2.759; 999.002; 23.121; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;340500; -0.040; 0.108; 0.918; -13.790; -20.055; -30.835; -0.849; 0.209; -2.759; 999.043; 22.850; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;340566; -0.050; 0.106; 0.959; -15.435; -18.690; -30.870; -0.868; 0.229; -2.767; 999.061; 22.656; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;340632; -0.030; 0.097; 0.960; -17.150; -18.620; -31.850; -0.881; 0.248; -2.764; 999.061; 22.619; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;340698; -0.691; -0.869; 0.711; -16.415; -19.530; -29.225; -0.881; 0.248; -2.764; 999.174; 21.673; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;340742; 0.614; 0.702; 1.144; -15.120; -21.560; -27.265; -0.897; 0.267; -2.745; 999.040; 22.507; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;340786; -0.046; 0.098; 1.000; -13.055; -22.575; -25.375; -0.897; 0.267; -2.745; 999.040; 22.772; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;340874; -0.034; 0.091; 1.067; -7.770; -27.510; -21.735; -0.925; 0.282; -2.754; 999.201; 21.437; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;340918; -0.052; 0.082; 1.102; -4.690; -30.240; -20.440; -0.949; 0.287; -2.753; 999.260; 20.963; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;340962; -0.033; 0.084; 1.075; -1.855; -32.585; -17.990; -0.949; 0.287; -2.753; 999.260; 20.933; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;341028; -0.050; 0.074; 1.046; 0.070; -33.355; -17.080; -0.975; 0.297; -2.746; 999.344; 20.234; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;341094; -0.046; 0.081; 1.098; 1.120; -30.590; -14.280; -0.975; 0.297; -2.746; 999.396; 19.793; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;341160; -0.046; 0.070; 1.104; 0.525; -24.955; -12.915; -0.997; 0.295; -2.743; 999.423; 19.576; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;341204; -0.034; 0.084; 1.133; -0.980; -21.525; -12.635; -0.997; 0.295; -2.743; 999.423; 19.563; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;341270; -0.034; 0.065; 1.138; -4.130; -14.735; -11.375; -1.020; 0.299; -2.738; 999.536; 18.625; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;341336; -0.031; 0.072; 1.144; -8.645; -8.365; -10.430; -1.032; 0.306; -2.743; 999.500; 18.907; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;341380; -0.038; 0.070; 1.149; -10.920; -5.740; -9.905; -1.032; 0.306; -2.743; 999.504; 18.887; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;341424; -0.010; 0.078; 1.142; -11.690; -4.305; -9.170; -1.034; 0.314; -2.728; 999.504; 18.880; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;341512; -0.008; 0.075; 1.106; -10.465; -7.455; -5.880; -1.040; 0.325; -2.725; 999.580; 18.250; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;341556; -0.005; 0.081; 1.078; -8.645; -10.045; -4.480; -1.040; 0.325; -2.725; 999.524; 18.678; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;341622; -0.020; 0.065; 1.051; -4.585; -14.770; -2.310; -1.040; 0.334; -2.721; 999.595; 18.256; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;341666; -0.010; 0.070; 1.029; -1.435; -17.255; -1.050; -1.040; 0.334; -2.721; 999.595; 18.115; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;341732; 0.445; 1.144; 1.020; 4.550; -20.370; 1.645; -1.034; 0.340; -2.700; 999.704; 17.247; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;341800; -0.010; 0.061; 1.016; 9.870; -21.595; 4.690; -1.034; 0.340; -2.700; 999.674; 17.432; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;341844; -0.006; 0.056; 0.979; 11.935; -20.790; 4.585; -1.062; 0.339; -2.721; 999.674; 17.446; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;341888; -0.017; 0.062; 0.987; 13.720; -19.495; 5.845; -1.062; 0.339; -2.721; 999.771; 16.680; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;341954; -0.022; 0.059; 0.998; 14.700; -15.365; 7.245; -1.064; 0.337; -2.724; 999.771; 16.624; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;341998; -0.013; 0.063; 1.018; 14.280; -12.145; 7.350; -1.064; 0.337; -2.724; 999.771; 16.623; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;342064; -0.004; 0.066; 1.016; 12.950; -6.440; 9.555; -1.071; 0.332; -2.719; 999.836; 16.088; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;342108; -0.013; 0.066; 1.016; 11.760; -3.500; 9.590; -1.065; 0.324; -2.717; 999.881; 15.796; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;342152; -0.011; 0.064; 1.043; 9.940; -0.945; 10.325; -1.065; 0.324; -2.717; 999.881; 15.707; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;342218; 0.003; 0.072; 1.050; 7.385; 0.770; 11.410; -1.063; 0.320; -2.727; 999.825; 16.159; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;342284; 0.012; 0.070; 1.006; 6.090; 0.280; 13.965; -1.063; 0.320; -2.727; 999.866; 15.844; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;342328; -0.002; 0.064; 0.991; 5.775; -1.820; 14.455; -1.048; 0.323; -2.725; 999.866; 15.824; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;342372; 0.002; 0.061; 0.988; 6.615; -4.060; 17.255; -1.048; 0.323; -2.725; 999.927; 15.340; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;342438; 0.004; 0.061; 0.979; 7.490; -7.560; 18.620; -1.035; 0.323; -2.735; 999.999; 14.744; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;342482; 0.008; 0.058; 0.956; 9.380; -9.975; 20.545; -1.035; 0.323; -2.735; 999.999; 14.709; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;342526; -0.003; 0.059; 0.961; 11.270; -10.990; 21.840; -1.034; 0.322; -2.729; 1000.130; 13.669; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;342570; -0.014; 0.057; 0.979; 12.915; -10.710; 22.645; -1.034; 0.322; -2.729; 1000.130; 13.604; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;342636; -0.010; 0.045; 0.993; 15.260; -11.130; 24.955; -1.029; 0.319; -2.729; 1000.019; 14.521; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;342680; -0.014; 0.072; 0.985; 17.920; -9.730; 26.390; -1.029; 0.319; -2.729; 1000.062; 14.195; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;342746; 0.436; 0.722; 0.906; 21.175; -5.320; 29.400; -1.009; 0.314; -2.712; 1000.086; 14.023; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;342790; -0.016; 0.050; 1.001; 22.050; -2.940; 30.310; -1.009; 0.314; -2.712; 1000.086; 13.975; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;342834; -0.009; 0.065; 1.012; 22.855; 0.000; 30.415; -1.007; 0.302; -2.733; 1000.094; 13.923; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;342900; -0.007; 0.059; 1.028; 23.590; 3.430; 33.005; -1.007; 0.264; -2.749; 1000.230; 13.043; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;342944; -0.007; 0.057; 1.076; 24.570; 4.515; 33.740; -0.989; 0.297; -2.749; 1000.230; 12.773; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;342988; 0.006; 0.058; 1.075; 24.745; 4.655; 33.810; -0.989; 0.297; -2.749; 1000.280; 12.438; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;343054; 0.012; 0.057; 1.056; 24.990; 3.185; 36.925; -0.967; 0.280; -2.762; 1000.356; 11.851; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;343098; 0.001; 0.053; 1.064; 24.535; 1.610; 37.450; -0.967; 0.280; -2.762; 1000.356; 11.699; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;343142; -0.002; 0.067; 1.035; 23.450; -0.630; 39.760; -0.949; 0.265; -2.760; 1000.385; 11.509; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;343186; 0.004; 0.060; 1.057; 21.700; -2.170; 40.950; -0.949; 0.265; -2.760; 1000.385; 11.452; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;343252; -0.001; 0.070; 1.042; 21.560; -4.795; 42.770; -0.933; 0.246; -2.764; 1000.320; 11.962; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;343318; -0.002; 0.061; 1.018; 21.735; -7.280; 52.220; -0.922; 0.227; -2.765; 1000.447; 10.996; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;343362; 0.002; 0.063; 0.985; 20.860; -9.275; 45.675; -0.922; 0.227; -2.765; 1000.447; 10.934; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;343450; -0.005; 0.063; 0.922; 18.830; -10.780; 46.760; -0.918; 0.213; -2.769; 1000.443; 10.959; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;343538; 0.001; 0.058; 0.914; 17.430; -11.515; 47.635; -0.916; 0.195; -2.766; 1000.552; 10.046; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;343582; -0.010; 0.049; 0.929; 15.925; -11.760; 49.385; -0.916; 0.195; -2.766; 1000.552; 10.045; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;343648; 0.003; 0.052; 0.876; 14.630; -11.235; 48.930; -0.913; 0.188; -2.774; 1000.572; 9.883; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;343736; 0.676; 0.519; 0.634; 10.010; -8.925; 50.435; -0.902; 0.179; -2.760; 1000.569; 9.896; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;343780; 0.006; 0.055; 0.904; 7.595; -7.840; 49.875; -0.902; 0.179; -2.760; 1000.662; 9.307; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;343868; 0.011; 0.060; 0.885; 5.670; -5.390; 50.715; -0.904; 0.175; -2.776; 1000.675; 9.031; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;343934; 0.008; 0.048; 0.863; 3.360; -4.760; 50.190; -0.890; 0.162; -2.781; 1000.675; 9.004; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;343978; 0.015; 0.054; 0.895; 1.995; -4.445; 52.290; -0.890; 0.162; -2.781; 1000.709; 8.732; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;344066; 0.020; 0.056; 0.953; -2.030; -5.775; 52.815; -0.895; 0.166; -2.774; 1000.766; 8.248; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;344132; 0.022; 0.067; 0.986; -3.850; -9.065; 54.005; -0.889; 0.161; -2.784; 1000.764; 8.254; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;344176; 0.017; 0.068; 1.014; -4.445; -11.270; 54.495; -0.889; 0.161; -2.784; 1000.764; 8.255; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;344264; 0.029; 0.073; 1.027; -4.375; -15.400; 54.740; -0.889; 0.166; -2.774; 1000.858; 7.614; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;344308; 0.011; 0.084; 1.076; -3.710; -15.890; 56.735; -0.891; 0.166; -2.779; 1000.858; 7.468; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;344418; 0.010; 0.096; 1.109; -2.100; -12.845; 56.630; -0.896; 0.168; -2.772; 1000.980; 6.672; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;344462; 0.002; 0.074; 1.117; -0.735; -11.725; 56.735; -0.896; 0.168; -2.772; 1000.980; 6.446; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;344506; 0.020; 0.079; 1.123; 0.245; -9.695; 57.015; -0.888; 0.171; -2.772; 1000.950; 6.621; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;344594; 0.031; 0.063; 1.127; 3.150; -5.390; 56.595; -0.891; 0.163; -2.781; 1001.023; 6.227; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;344660; 0.019; 0.070; 1.002; 5.250; -1.680; 56.420; -0.891; 0.163; -2.781; 1001.071; 5.770; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;344704; 0.317; -0.473; 1.295; 6.755; -0.560; 56.175; -0.879; 0.157; -2.777; 1001.071; 5.672; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;344792; 0.047; 0.071; 1.087; 9.205; 0.210; 56.455; -0.879; 0.157; -2.777; 1001.073; 5.647; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;344858; 0.024; 0.061; 1.083; 8.260; 1.295; 56.735; -0.865; 0.151; -2.771; 1001.041; 5.905; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;344924; 0.044; 0.062; 1.052; 8.190; 3.885; 54.110; -0.862; 0.144; -2.776; 1001.166; 4.937; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;344968; 0.038; 0.067; 1.051; 8.015; 6.160; 54.775; -0.862; 0.144; -2.776; 1001.166; 4.876; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;345012; 0.036; 0.077; 1.097; 9.310; 7.035; 53.760; -0.852; 0.125; -2.772; 1001.288; 3.908; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;345100; 0.060; 0.073; 1.147; 12.740; 6.895; 51.345; -0.840; 0.111; -2.775; 1001.296; 3.776; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;345144; 0.040; 0.057; 1.155; 14.525; 6.650; 50.400; -0.840; 0.111; -2.775; 1001.389; 3.184; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;345188; 0.074; 0.077; 1.160; 17.465; 4.830; 50.785; -0.840; 0.111; -2.775; 1001.389; 3.000; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;345258; 0.078; 0.061; 1.204; 22.645; 1.330; 48.580; -0.831; 0.090; -2.768; 1001.286; 3.800; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;345302; 0.066; 0.059; 1.217; 25.970; -0.665; 47.565; -0.822; 0.071; -2.758; 1001.319; 3.642; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;345390; 0.060; 0.052; 1.237; 27.895; -3.465; 46.235; -0.822; 0.071; -2.758; 1001.414; 2.976; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;345456; 0.064; 0.061; 1.180; 27.265; -2.975; 43.960; -0.831; 0.042; -2.764; 1001.414; 2.779; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;345500; 0.050; 0.054; 1.178; 35.280; -2.205; 42.840; -0.837; 0.014; -2.756; 1001.408; 2.826; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;345566; 0.052; 0.049; 1.104; 24.955; 0.595; 40.985; -0.837; 0.014; -2.756; 1001.559; 1.636; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;345610; 0.055; 0.040; 1.095; 24.045; 1.785; 40.110; -0.847; -0.017; -2.755; 1001.559; 1.562; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;345676; 0.053; 0.035; 1.096; 23.660; 3.850; 37.870; -0.847; -0.017; -2.755; 1001.523; 1.856; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;345742; 0.284; 1.207; 1.021; 24.150; 4.200; 36.610; -0.849; -0.043; -2.747; 1001.475; 2.241; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;345786; 0.066; 0.027; 1.078; 24.255; 3.045; 34.475; -0.849; -0.043; -2.747; 1001.526; 1.944; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;345852; 0.057; 0.032; 1.064; 23.835; -1.890; 34.125; -0.850; -0.063; -2.736; 1001.526; 1.840; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;345918; 0.063; 0.038; 1.047; 23.555; -6.580; 32.550; -0.864; -0.079; -2.729; 1001.495; 2.089; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;345962; 0.041; 0.042; 1.029; 22.855; -8.680; 33.950; -0.864; -0.079; -2.729; 1001.463; 2.295; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;346028; 0.042; 0.046; 1.050; 21.980; -9.555; 31.675; -0.871; -0.103; -2.715; 1001.583; 1.604; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;346094; 0.041; 0.046; 1.082; 21.595; -9.345; 31.185; -0.894; -0.120; -2.709; 1001.583; 1.357; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;346138; 0.037; 0.041; 1.071; 20.405; -9.030; 29.925; -0.894; -0.120; -2.709; 1001.743; 0.093; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;346204; 0.058; 0.042; 1.124; 20.160; -9.730; 28.420; -0.908; -0.136; -2.710; 1001.550; 1.537; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;346248; 0.053; 0.049; 1.153; 19.145; -8.995; 35.560; -0.908; -0.136; -2.710; 1001.550; 1.631; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;346316; 0.046; 0.025; 1.149; 18.165; -6.545; 25.550; -0.933; -0.155; -2.696; 1001.691; 0.465; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;346382; 0.063; 0.032; 1.183; -5.180; -23.275; 23.310; -0.933; -0.155; -2.696; 1001.764; -0.133; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;346426; -0.289; 0.151; 4.313; -286.720; -286.720; 155.085; -0.949; -0.162; -2.690; 1002.040; -1.907; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;346492; -0.219; 0.748; 1.710; -286.720; -226.975; -61.530; -1.257; 0.309; -2.616; 1002.040; -2.479; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;346558; -0.364; 0.562; 0.511; -161.420; -134.225; -85.925; -1.257; 0.309; -2.616; 1001.801; -0.510; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;346602; -0.353; 0.455; 0.200; -81.515; -85.295; -69.860; -1.361; 0.352; -2.421; 1001.821; -0.610; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;346668; -0.225; 0.236; 0.014; 7.280; -16.205; -36.645; -1.361; 0.352; -2.421; 1001.789; -0.449; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;346734; -0.254; 1.332; 0.299; 84.245; 54.005; 10.955; -1.394; 0.325; -2.366; 1001.789; -0.383; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;346778; -0.251; 0.321; 0.286; 146.370; 101.605; 34.370; -1.394; 0.325; -2.366; 1001.760; -0.152; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;346822; -0.195; 0.305; 0.564; 219.590; 147.175; 48.755; -1.383; 0.317; -2.452; 1001.760; -0.138; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;346888; 0.058; 0.964; 0.393; 153.930; -96.530; 158.445; -1.328; 0.343; -2.508; 1001.771; -0.222; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;346932; -0.081; 0.494; 0.305; 76.090; -147.910; 139.755; -1.328; 0.343; -2.508; 1001.714; 0.226; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
